Judge #1,,,,,Judge #2,,,,,Both,,,Agreed,,,,Final + LLM,,"Conflict with gpt-4o, 5 runs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pair,L,R,Label L,Label R,Pair,L,R,Label L,Label R,P,L,R,P,L,R,Final,,Notes,,1,2,3,4,5,,U4o,2,3,4,5,,,F4oM,2,3,4,5,,U4M,2,3,4,5,,A File,B File,A id,B id,
F,F,F,wrong,minor,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1257200#229#245.java,30_2468560#216#262.java,15376873,16305377,30
F,F,F,minor,incomplete,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1883004#31#58.java,30_1720331#47#67.java,15497215,18536282,30
F,F,F,incomplete,wrong,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1233879#294#309.java,30_464694#450#468.java,16413934,22202498,30
F,F,F,minor,incomplete,F,T,T,major,major,F,#,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2555371#13#42.java,30_215734#58#75.java,17275229,17756308,30
F,F,F,minor,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1269131#41#74.java,30_1449460#40#46.java,17299624,18395127,30
F,F,F,incomplete,wrong,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2016637#141#157.java,30_330776#18#27.java,18988008,20814007,30
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,31_69900#44#73.java,31_65062#252#280.java,47561,88624,31
F,T,F,major,minor,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,31_80254#343#349.java,31_32933#324#344.java,129404,201707,31
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,31_76287#271#295.java,31_34305#89#114.java,145766,277689,31
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,31_105865#72#124.java,31_80605#91#104.java,207608,232826,31
F,T,F,major,minor,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,31_77601#54#62.java,31_102268#525#556.java,288597,336194,31
F,T,T,major,major,F,T,F,major,minor,F,T,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,32_1611137#33#62.java,32_2229231#873#915.java,3007651,3180576,32
F,F,F,minor,wrong,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,33_1644774#278#308.java,33_6519#75#105.java,6087658,7715928,33
F,F,F,wrong,test,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,33_2255804#66#72.java,33_784037#48#58.java,6222256,18244081,33
F,F,F,minor,minor,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,34_74632#61#83.java,34_2146112#47#75.java,127811,1319882,34
F,F,F,minor,minor,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,34_13941#14#26.java,34_133555#48#157.java,417681,575998,34
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,34_130255#13#30.java,34_1766700#56#76.java,445966,1281334,34
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,34_94689#48#157.java,34_90685#31#45.java,679416,689675,34
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,34_2251050#135#169.java,34_1075911#31#75.java,990563,1245553,34
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_109748#632#667.java,35_68056#53#166.java,19458,380998,35
F,F,F,minor,minor,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_41424#206#219.java,35_112669#9#38.java,29780,883346,35
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_82635#27#32.java,35_582442#44#61.java,32681,1747592,35
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_113275#239#291.java,35_93383#56#105.java,257008,607070,35
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_117109#53#166.java,35_644942#66#83.java,716975,1835322,35
F,T,F,major,minor,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_1878847#189#201.java,35_1732563#452#486.java,1022309,2280438,35
F,F,F,minor,minor,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_340619#54#76.java,35_4610#358#491.java,1072290,2160552,35
F,F,T,minor,major,T,T,T,major,major,#,#,T,F,T,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_2127667#70#116.java,35_2735097#13#20.java,1227021,2343802,35
F,F,F,minor,minor,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_1071092#313#336.java,35_905806#66#83.java,1312834,3253463,35
F,T,F,major,minor,T,T,T,major,major,#,T,#,F,,T,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_2555404#55#67.java,35_2395829#324#344.java,1400007,2700546,35
F,F,T,minor,major,F,F,T,minor,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_1799166#239#268.java,35_1198967#488#491.java,1710457,3088646,35
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_2055062#76#100.java,35_1595712#433#492.java,1951198,2033582,35
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_4610#242#356.java,35_2468324#212#239.java,2160551,2455673,35
F,F,F,minor,minor,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_1618834#82#99.java,35_1923346#80#90.java,2395101,2684781,35
F,F,F,minor,minor,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_2424941#34#54.java,35_674717#671#684.java,2450510,3320586,35
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_2098589#714#778.java,35_2337867#23#34.java,2838636,3071191,35
F,T,F,major,minor,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,35_19885#54#62.java,35_905806#66#83.java,3022161,3253463,35
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,36_39160#11#65.java,36_59171#63#112.java,52038,205372,36
F,T,F,major,minor,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,37_85171#145#156.java,37_92231#50#98.java,651340,807828,37
F,T,T,major,major,T,T,T,major,major,#,T,T,F,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,38_298673#22#42.java,38_2296872#1798#1817.java,2250620,10100183,38
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,39_663926#18#30.java,39_2661115#163#180.java,1977983,3008659,39
F,F,F,wrong,wrong,F,F,F,incomplete,incomplete,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,40_15989#37#140.java,40_105026#94#117.java,334856,458944,40
F,F,T,wrong,major,F,F,F,minor,minor,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,41_669247#34#91.java,41_1284938#237#251.java,2190595,15564947,41
F,F,T,wrong,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,41_892239#200#224.java,41_1037902#112#118.java,2889849,5430071,41
F,F,T,wrong,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,41_862665#113#128.java,41_1847721#40#47.java,5695118,10869540,41
F,T,F,major,wrong,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,41_551360#627#637.java,41_857233#88#102.java,6689657,10380189,41
F,F,T,minor,major,F,F,T,minor,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,41_1446996#69#149.java,41_125669#148#152.java,10929260,17186355,41
F,T,F,major,minor,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,41_2727594#375#384.java,41_2543124#10#43.java,13728120,14212193,41
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,42_1614157#216#235.java,42_1564011#85#99.java,3618880,22162035,42
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,42_2706639#50#87.java,42_1274755#232#269.java,5328582,14689219,42
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,42_1670244#27#54.java,42_546923#137#148.java,6600715,12210424,42
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,42_310619#109#132.java,42_1619643#135#149.java,7652062,21715632,42
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,42_720500#68#195.java,42_911810#28#151.java,9349770,20397066,42
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,42_2055704#257#268.java,42_1571038#87#102.java,13945476,15724433,42
T,T,T,major,major,F,F,F,minor,minor,#,#,#,F,,,F,,,,0,0,0,0,0,FT,100,100,100,100,100,W,,0,0,0,0,0,,0,0,0,0,0,,43_1565465#1067#1103.java,43_1946653#63#79.java,4603629,9142924,43
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,F,bug,TF,0,0,0,0,0,TF,0,0,0,0,0,,TF,0,0,0,0,0,TF,0,0,0,0,0,,44_12148#6#11.java,44_253634#5#18.java,311165,4758170,44
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,45_350093#21#66.java,45_712642#294#347.java,1164953,2165944,45
25,100,108,100,108,63,156,167,156,167,23,97,99,4,,,27,,,9,21,17,TT,,,10,23,16,TT,,,,10,23,16,TT,,,12,21,14,TT,,,,,,,,
381,306,298,0,0,343,250,239,0,0,341,247,230,38,,,379,,,3,385,375,FF,,,6,383,372,FF,,,,6,383,372,FF,,,4,385,370,FF,,,,,,,,
0,0,0,0,0,0,0,0,0,0,42,62,77,,,,,,,1,,10,TF,,,1,,11,TF,,,,1,,11,TF,,,3,,15,TF,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,4,FT,,,,,7,FT,,,,,,7,FT,,,,,7,FT,,,,,,,,
